date,jan_code,product_name,quantity,unit_price,sales_amount
2025-03-29,4901592928993,豚ハラミ焼 スタミナガーリック,14,600,8400
2025-03-29,4901592928382,国産牛すじ煮込み,8,550,4400
2025-03-29,4901592927354,国産牛すね肉の神戸赤ワイン煮,9,990,8910
2025-03-29,4901592891266,広島県産 かき燻製油漬け,22,690,15180
2025-03-30,4901592932440,北海道産いわしとジュレ 柚子胡椒風,18,325,5850
2025-03-30,4901592932457,北海道産いわしとジュレ 燻製風,15,325,4875
2025-03-30,4901592931955,宮崎県産 日南どり炭火焼,14,570,7980
2025-03-30,4901592931641,めいっぱい焼鳥炭火焼 たれ,25,325,8125
2025-03-30,4901592931658,めいっぱい焼鳥炭火焼 塩,27,325,8775
2025-03-30,4901592931030,宮崎県産 霧島黒豚角煮,16,820,13120
2025-03-30,4901592930330,九州産 ぶりあら炊き,12,570,6840
2025-03-30,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,8,840,6720
2025-03-30,4901592929884,湖南風 豚肉の旨辛スパイス,15,580,8700
2025-03-30,4901592929907,国産 あなご蒲焼,16,690,11040
2025-03-30,4901592928993,豚ハラミ焼 スタミナガーリック,21,600,12600
2025-03-30,4901592928382,国産牛すじ煮込み,9,550,4950
2025-03-30,4901592927354,国産牛すね肉の神戸赤ワイン煮,7,990,6930
2025-03-30,4901592918260,激辛ハバネロサーディン,1,550,550
2025-03-30,4901592891266,広島県産 かき燻製油漬け,21,690,14490
2025-03-31,4901592932440,北海道産いわしとジュレ 柚子胡椒風,10,325,3250
2025-03-31,4901592932457,北海道産いわしとジュレ 燻製風,9,325,2925
2025-03-31,4901592931955,宮崎県産 日南どり炭火焼,13,570,7410
2025-03-31,4901592931641,めいっぱい焼鳥炭火焼 たれ,25,325,8125
2025-03-31,4901592931658,めいっぱい焼鳥炭火焼 塩,17,325,5525
2025-03-31,4901592931030,宮崎県産 霧島黒豚角煮,16,820,13120
2025-03-31,4901592930330,九州産 ぶりあら炊き,8,570,4560
2025-03-31,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,9,840,7560
2025-03-31,4901592929884,湖南風 豚肉の旨辛スパイス,9,580,5220
2025-03-31,4901592929907,国産 あなご蒲焼,13,690,8970
2025-03-31,4901592928993,豚ハラミ焼 スタミナガーリック,12,600,7200
2025-03-31,4901592928382,国産牛すじ煮込み,11,550,6050
2025-03-31,4901592927354,国産牛すね肉の神戸赤ワイン煮,7,990,6930
2025-03-31,4901592891266,広島県産 かき燻製油漬け,13,690,8970
2025-04-01,4901592932440,北海道産いわしとジュレ 柚子胡椒風,11,325,3575
2025-04-01,4901592932457,北海道産いわしとジュレ 燻製風,10,325,3250
2025-04-01,4901592931955,宮崎県産 日南どり炭火焼,19,570,10830
2025-04-01,4901592931641,めいっぱい焼鳥炭火焼 たれ,26,325,8450
2025-04-01,4901592931658,めいっぱい焼鳥炭火焼 塩,21,325,6825
2025-04-01,4901592931030,宮崎県産 霧島黒豚角煮,12,820,9840
2025-04-01,4901592930330,九州産 ぶりあら炊き,8,570,4560
2025-04-01,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,8,840,6720
2025-04-01,4901592929884,湖南風 豚肉の旨辛スパイス,12,580,6960
2025-04-01,4901592929907,国産 あなご蒲焼,11,690,7590
2025-04-01,4901592928993,豚ハラミ焼 スタミナガーリック,10,600,6000
2025-04-01,4901592928382,国産牛すじ煮込み,10,550,5500
2025-04-01,4901592927354,国産牛すね肉の神戸赤ワイン煮,7,990,6930
2025-04-01,4901592891266,広島県産 かき燻製油漬け,17,690,11730
2025-04-02,4901592932440,北海道産いわしとジュレ 柚子胡椒風,10,325,3250
2025-04-02,4901592932457,北海道産いわしとジュレ 燻製風,12,325,3900
2025-04-02,4901592931955,宮崎県産 日南どり炭火焼,11,570,6270
2025-04-02,4901592931641,めいっぱい焼鳥炭火焼 たれ,21,325,6825
2025-04-02,4901592931658,めいっぱい焼鳥炭火焼 塩,22,325,7150
2025-04-02,4901592931030,宮崎県産 霧島黒豚角煮,13,820,10660
2025-04-02,4901592930330,九州産 ぶりあら炊き,9,570,5130
2025-04-02,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,7,840,5880
2025-04-02,4901592929884,湖南風 豚肉の旨辛スパイス,7,580,4060
2025-04-02,4901592929907,国産 あなご蒲焼,8,690,5520
2025-04-02,4901592928993,豚ハラミ焼 スタミナガーリック,14,600,8400
2025-04-02,4901592928382,国産牛すじ煮込み,7,550,3850
2025-04-02,4901592927354,国産牛すね肉の神戸赤ワイン煮,7,990,6930
2025-04-02,4901592891266,広島県産 かき燻製油漬け,10,690,6900
2025-04-03,4901592932440,北海道産いわしとジュレ 柚子胡椒風,15,325,4875
2025-04-03,4901592932457,北海道産いわしとジュレ 燻製風,12,325,3900
2025-04-03,4901592931955,宮崎県産 日南どり炭火焼,16,570,9120
2025-04-03,4901592931641,めいっぱい焼鳥炭火焼 たれ,25,325,8125
2025-04-03,4901592931658,めいっぱい焼鳥炭火焼 塩,14,325,4550
2025-04-03,4901592931030,宮崎県産 霧島黒豚角煮,14,820,11480
2025-04-03,4901592930330,九州産 ぶりあら炊き,11,570,6270
2025-04-03,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,8,840,6720
2025-04-03,4901592929884,湖南風 豚肉の旨辛スパイス,7,580,4060
2025-04-03,4901592929907,国産 あなご蒲焼,12,690,8280
2025-04-03,4901592928993,豚ハラミ焼 スタミナガーリック,13,600,7800
2025-04-03,4901592928382,国産牛すじ煮込み,6,550,3300
2025-04-03,4901592927354,国産牛すね肉の神戸赤ワイン煮,4,990,3960
2025-04-03,4901592891266,広島県産 かき燻製油漬け,18,690,12420
2025-04-04,4901592932440,北海道産いわしとジュレ 柚子胡椒風,12,325,3900
2025-04-04,4901592932457,北海道産いわしとジュレ 燻製風,11,325,3575
2025-04-04,4901592931955,宮崎県産 日南どり炭火焼,15,570,8550
2025-04-04,4901592931641,めいっぱい焼鳥炭火焼 たれ,16,325,5200
2025-04-04,4901592931658,めいっぱい焼鳥炭火焼 塩,15,325,4875
2025-04-04,4901592931030,宮崎県産 霧島黒豚角煮,14,820,11480
2025-04-04,4901592930330,九州産 ぶりあら炊き,7,570,3990
2025-04-04,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,7,840,5880
2025-04-04,4901592929884,湖南風 豚肉の旨辛スパイス,11,580,6380
2025-04-04,4901592929907,国産 あなご蒲焼,10,690,6900
2025-04-04,4901592928993,豚ハラミ焼 スタミナガーリック,10,600,6000
2025-04-04,4901592928382,国産牛すじ煮込み,11,550,6050
2025-04-04,4901592927354,国産牛すね肉の神戸赤ワイン煮,6,990,5940
2025-04-04,4901592891266,広島県産 かき燻製油漬け,15,690,10350
2025-04-05,4901592932440,北海道産いわしとジュレ 柚子胡椒風,13,325,4225
2025-04-05,4901592932457,北海道産いわしとジュレ 燻製風,10,325,3250
2025-04-05,4901592931955,宮崎県産 日南どり炭火焼,18,570,10260
2025-04-05,4901592931641,めいっぱい焼鳥炭火焼 たれ,30,325,9750
2025-04-05,4901592931658,めいっぱい焼鳥炭火焼 塩,19,325,6175
2025-04-05,4901592931030,宮崎県産 霧島黒豚角煮,20,820,16400
2025-04-05,4901592930330,九州産 ぶりあら炊き,14,570,7980
2025-04-05,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,7,840,5880
2025-04-05,4901592929884,湖南風 豚肉の旨辛スパイス,16,580,9280
2025-04-05,4901592929907,国産 あなご蒲焼,10,690,6900
2025-04-05,4901592928993,豚ハラミ焼 スタミナガーリック,18,600,10800
2025-04-05,4901592928382,国産牛すじ煮込み,11,550,6050
2025-04-05,4901592927354,国産牛すね肉の神戸赤ワイン煮,10,990,9900
2025-04-05,4901592918260,激辛ハバネロサーディン,1,550,550
2025-04-05,4901592891266,広島県産 かき燻製油漬け,18,690,12420
2025-04-06,4901592932440,北海道産いわしとジュレ 柚子胡椒風,15,325,4875
2025-04-06,4901592932457,北海道産いわしとジュレ 燻製風,14,325,4550
2025-04-06,4901592931955,宮崎県産 日南どり炭火焼,25,570,14250
2025-04-06,4901592931641,めいっぱい焼鳥炭火焼 たれ,24,325,7800
2025-04-06,4901592931658,めいっぱい焼鳥炭火焼 塩,16,325,5200
2025-04-06,4901592931030,宮崎県産 霧島黒豚角煮,25,820,20500
2025-04-06,4901592930330,九州産 ぶりあら炊き,11,570,6270
2025-04-06,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,11,840,9240
2025-04-06,4901592929884,湖南風 豚肉の旨辛スパイス,14,580,8120
2025-04-06,4901592929907,国産 あなご蒲焼,16,690,11040
2025-04-06,4901592928993,豚ハラミ焼 スタミナガーリック,20,600,12000
2025-04-06,4901592928382,国産牛すじ煮込み,10,550,5500
2025-04-06,4901592927354,国産牛すね肉の神戸赤ワイン煮,5,990,4950
2025-04-06,4901592918260,激辛ハバネロサーディン,1,550,550
2025-04-06,4901592891266,広島県産 かき燻製油漬け,23,690,15870
2025-04-07,4901592932440,北海道産いわしとジュレ 柚子胡椒風,9,325,2925
2025-04-07,4901592932457,北海道産いわしとジュレ 燻製風,11,325,3575
2025-04-07,4901592931955,宮崎県産 日南どり炭火焼,14,570,7980
2025-04-07,4901592931641,めいっぱい焼鳥炭火焼 たれ,24,325,7800
2025-04-07,4901592931658,めいっぱい焼鳥炭火焼 塩,19,325,6175
2025-04-07,4901592931030,宮崎県産 霧島黒豚角煮,19,820,15580
2025-04-07,4901592930330,九州産 ぶりあら炊き,7,570,3990
2025-04-07,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,9,840,7560
2025-04-07,4901592929884,湖南風 豚肉の旨辛スパイス,9,580,5220
2025-04-07,4901592929907,国産 あなご蒲焼,9,690,6210
2025-04-07,4901592928993,豚ハラミ焼 スタミナガーリック,10,600,6000
2025-04-07,4901592928382,国産牛すじ煮込み,7,550,3850
2025-04-07,4901592927354,国産牛すね肉の神戸赤ワイン煮,4,990,3960
2025-04-07,4901592918260,激辛ハバネロサーディン,1,550,550
2025-04-07,4901592891266,広島県産 かき燻製油漬け,15,690,10350
2025-04-08,4901592932440,北海道産いわしとジュレ 柚子胡椒風,15,325,4875
2025-04-08,4901592932457,北海道産いわしとジュレ 燻製風,10,325,3250
2025-04-08,4901592931955,宮崎県産 日南どり炭火焼,12,570,6840
2025-04-08,4901592931641,めいっぱい焼鳥炭火焼 たれ,25,325,8125
2025-04-08,4901592931658,めいっぱい焼鳥炭火焼 塩,14,325,4550
2025-04-08,4901592931030,宮崎県産 霧島黒豚角煮,15,820,12300
2025-04-08,4901592930330,九州産 ぶりあら炊き,11,570,6270
2025-04-08,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,9,840,7560
2025-04-08,4901592929884,湖南風 豚肉の旨辛スパイス,8,580,4640
2025-04-08,4901592929907,国産 あなご蒲焼,8,690,5520
2025-04-08,4901592928993,豚ハラミ焼 スタミナガーリック,12,600,7200
2025-04-08,4901592928382,国産牛すじ煮込み,11,550,6050
2025-04-08,4901592927354,国産牛すね肉の神戸赤ワイン煮,6,990,5940
2025-04-08,4901592918260,激辛ハバネロサーディン,1,550,550
2025-04-08,4901592891266,広島県産 かき燻製油漬け,13,690,8970
2025-04-09,4901592932440,北海道産いわしとジュレ 柚子胡椒風,15,325,4875
2025-04-09,4901592932457,北海道産いわしとジュレ 燻製風,9,325,2925
2025-04-09,4901592931955,宮崎県産 日南どり炭火焼,14,570,7980
2025-04-09,4901592931641,めいっぱい焼鳥炭火焼 たれ,27,325,8775
2025-04-09,4901592931658,めいっぱい焼鳥炭火焼 塩,18,325,5850
2025-04-09,4901592931030,宮崎県産 霧島黒豚角煮,20,820,16400
2025-04-09,4901592930330,九州産 ぶりあら炊き,11,570,6270
2025-04-09,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,5,840,4200
2025-04-09,4901592929884,湖南風 豚肉の旨辛スパイス,10,580,5800
2025-04-09,4901592929907,国産 あなご蒲焼,13,690,8970
2025-04-09,4901592928993,豚ハラミ焼 スタミナガーリック,14,600,8400
2025-04-09,4901592928382,国産牛すじ煮込み,8,550,4400
2025-04-09,4901592927354,国産牛すね肉の神戸赤ワイン煮,4,990,3960
2025-04-09,4901592918260,激辛ハバネロサーディン,1,550,550
2025-04-09,4901592891266,広島県産 かき燻製油漬け,13,690,8970
2025-04-10,4901592932440,北海道産いわしとジュレ 柚子胡椒風,12,325,3900
2025-04-10,4901592932457,北海道産いわしとジュレ 燻製風,9,325,2925
2025-04-10,4901592931955,宮崎県産 日南どり炭火焼,16,570,9120
2025-04-10,4901592931641,めいっぱい焼鳥炭火焼 たれ,20,325,6500
2025-04-10,4901592931658,めいっぱい焼鳥炭火焼 塩,13,325,4225
2025-04-10,4901592931030,宮崎県産 霧島黒豚角煮,21,820,17220
2025-04-10,4901592930330,九州産 ぶりあら炊き,9,570,5130
2025-04-10,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,10,840,8400
2025-04-10,4901592929884,湖南風 豚肉の旨辛スパイス,8,580,4640
2025-04-10,4901592929907,国産 あなご蒲焼,14,690,9660
2025-04-10,4901592928993,豚ハラミ焼 スタミナガーリック,17,600,10200
2025-04-10,4901592928382,国産牛すじ煮込み,6,550,3300
2025-04-10,4901592927354,国産牛すね肉の神戸赤ワイン煮,6,990,5940
2025-04-10,4901592891266,広島県産 かき燻製油漬け,17,690,11730
2025-04-11,4901592932440,北海道産いわしとジュレ 柚子胡椒風,13,325,4225
2025-04-11,4901592932457,北海道産いわしとジュレ 燻製風,12,325,3900
2025-04-11,4901592931955,宮崎県産 日南どり炭火焼,11,570,6270
2025-04-11,4901592931641,めいっぱい焼鳥炭火焼 たれ,23,325,7475
2025-04-11,4901592931658,めいっぱい焼鳥炭火焼 塩,21,325,6825
2025-04-11,4901592931030,宮崎県産 霧島黒豚角煮,12,820,9840
2025-04-11,4901592930330,九州産 ぶりあら炊き,7,570,3990
2025-04-11,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,9,840,7560
2025-04-11,4901592929884,湖南風 豚肉の旨辛スパイス,9,580,5220
2025-04-11,4901592929907,国産 あなご蒲焼,10,690,6900
2025-04-11,4901592928993,豚ハラミ焼 スタミナガーリック,14,600,8400
2025-04-11,4901592928382,国産牛すじ煮込み,9,550,4950
2025-04-11,4901592927354,国産牛すね肉の神戸赤ワイン煮,6,990,5940
2025-04-11,4901592918260,激辛ハバネロサーディン,1,550,550
2025-04-11,4901592891266,広島県産 かき燻製油漬け,13,690,8970
2025-04-12,4901592932440,北海道産いわしとジュレ 柚子胡椒風,18,325,5850
2025-04-12,4901592932457,北海道産いわしとジュレ 燻製風,13,325,4225
2025-04-12,4901592931955,宮崎県産 日南どり炭火焼,19,570,10830
2025-04-12,4901592931641,めいっぱい焼鳥炭火焼 たれ,26,325,8450
2025-04-12,4901592931658,めいっぱい焼鳥炭火焼 塩,25,325,8125
2025-04-12,4901592931030,宮崎県産 霧島黒豚角煮,19,820,15580
2025-04-12,4901592930330,九州産 ぶりあら炊き,9,570,5130
2025-04-12,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,11,840,9240
2025-04-12,4901592929884,湖南風 豚肉の旨辛スパイス,12,580,6960
2025-04-12,4901592929907,国産 あなご蒲焼,13,690,8970
2025-04-12,4901592928993,豚ハラミ焼 スタミナガーリック,18,600,10800
2025-04-12,4901592928382,国産牛すじ煮込み,10,550,5500
2025-04-12,4901592927354,国産牛すね肉の神戸赤ワイン煮,6,990,5940
2025-04-12,4901592918260,激辛ハバネロサーディン,1,550,550
2025-04-12,4901592891266,広島県産 かき燻製油漬け,25,690,17250
2025-04-13,4901592932440,北海道産いわしとジュレ 柚子胡椒風,13,325,4225
2025-04-13,4901592932457,北海道産いわしとジュレ 燻製風,16,325,5200
2025-04-13,4901592931955,宮崎県産 日南どり炭火焼,19,570,10830
2025-04-13,4901592931641,めいっぱい焼鳥炭火焼 たれ,22,325,7150
2025-04-13,4901592931658,めいっぱい焼鳥炭火焼 塩,28,325,9100
2025-04-13,4901592931030,宮崎県産 霧島黒豚角煮,22,820,18040
2025-04-13,4901592930330,九州産 ぶりあら炊き,16,570,9120
2025-04-13,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,10,840,8400
2025-04-13,4901592929884,湖南風 豚肉の旨辛スパイス,9,580,5220
2025-04-13,4901592929907,国産 あなご蒲焼,15,690,10350
2025-04-13,4901592928993,豚ハラミ焼 スタミナガーリック,21,600,12600
2025-04-13,4901592928382,国産牛すじ煮込み,10,550,5500
2025-04-13,4901592927354,国産牛すね肉の神戸赤ワイン煮,7,990,6930
2025-04-13,4901592891266,広島県産 かき燻製油漬け,19,690,13110
2025-04-14,4901592932440,北海道産いわしとジュレ 柚子胡椒風,14,325,4550
2025-04-14,4901592932457,北海道産いわしとジュレ 燻製風,12,325,3900
2025-04-14,4901592931955,宮崎県産 日南どり炭火焼,16,570,9120
2025-04-14,4901592931641,めいっぱい焼鳥炭火焼 たれ,27,325,8775
2025-04-14,4901592931658,めいっぱい焼鳥炭火焼 塩,19,325,6175
2025-04-14,4901592931030,宮崎県産 霧島黒豚角煮,20,820,16400
2025-04-14,4901592930330,九州産 ぶりあら炊き,10,570,5700
2025-04-14,4901592929891,北海道・噴火湾産 ほたてのチャンジャ,6,840,5040
